id_entidad,nombre_entidad,direccion,telefono,address_department
PE-CONSUCODE-201086,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 408 HOSPITAL DE ESPINAR,DOMINGO HUARCA CRUZ SN,084301014,CUSCO
PE-CONSUCODE-1012,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS,JR.BOLOGNESI PLAZA DE ARMAS,,HUANUCO
PE-CONSUCODE-10400,GOBIERNO REGIONAL DE ANCASH-SALUD UTES HUARI,AV.   CIRCUNVALACION BAJA HUARI,,ANCASH
PE-CONSUCODE-10514,GOBIERNO REGIONAL DE LA LIBERTAD-USE JULCAN,MZ-  A 31   LOTE  2 JULCAN,,LA LIBERTAD
PE-CONSUCODE-1105,MUNICIPALIDAD DISTRITAL DE MATAHUASI,PLAZA PRINCIPAL SN MATAHUASI,064436112,JUNIN
PE-CONSUCODE-1135,MUNICIPALIDAD DISTRITAL DE MONOBAMBA,PLAZA PRINCIPAL NO 3 3ER PISO,968949487,JUNIN
PE-CONSUCODE-1139,MUNICIPALIDAD DISTRITAL DE PACCHA - JAUJA,AVENIDA MANUEL MADRID 350 PACCHA JAUJA JUNIN,978522052,JUNIN
PE-CONSUCODE-1143,MUNICIPALIDAD DISTRITAL DE RICRAN,PLAZA PRINCIPAL SN DISTRITO RICRAN,954468549,JUNIN
PE-CONSUCODE-1167,MUNICIPALIDAD DISTRITAL DE LA UNION - TARMA,JIRON CUZCO S/N LA UNION TARMA JUNIN,964107194,JUNIN
PE-CONSUCODE-118,MUNICIPALIDAD DISTRITAL DE OCUMAL,JR.AMAZONAS S/N,985073733,AMAZONAS
PE-CONSUCODE-1256,MUNICIPALIDAD DISTRITAL DE MAGDALENA DE CAO,MIGUEL GRAU Nº580,954703904,LA LIBERTAD
PE-CONSUCODE-1335,MUNICIPALIDAD DISTRITAL DE SAN BARTOLO,PARQUE PRINCIPAL S/N,,LIMA
PE-CONSUCODE-1377,MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE FLORES,PLAZA DE ARMAS,7318645,LIMA
PE-CONSUCODE-1404,MUNICIPALIDAD DISTRITAL DE ANTIOQUIA,PLAZA PRINCIPAL S/N,,LIMA
PE-CONSUCODE-1532,MUNICIPALIDAD DISTRITAL DE MADRE DE DIOS,AVENIDA MADRE DE DIOS S/N BOCA COLORADO,,MADRE DE DIOS
PE-CONSUCODE-1579,MUNICIPALIDAD DISTRITAL DE HUANCABAMBA,AV. LAS PALMERAS S/N CUADRA 4,,PASCO
PE-CONSUCODE-1659,MUNICIPALIDAD DISTRITAL DE PLATERIA,PLAZA DE ARMAS S/N - PLATERIA,951632625,PUNO
PE-CONSUCODE-1702,MUNICIPALIDAD DISTRITAL DE HUATASANI,PLAZA DE ARMAS S/N 2DO PISO,,PUNO
PE-CONSUCODE-1820,MUNICIPALIDAD DISTRITAL DE SHAMBOYACU,JR. RICARDO PALMA S/N INT.1,956807290,SAN MARTIN
PE-CONSUCODE-200072,GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTIÓN EDUCATIVA LOCAL - EL COLLAO,JR. SUCRE 215 ILAVE,,PUNO
PE-CONSUCODE-200111,SERVICIO DE ADMINISTRACION TRIBUTARIA DE ICA,CALLE MADRESELVA MZA L LOTE 08,956972595,ICA
PE-CONSUCODE-200126,GOBIERNO REGIONAL DE MOQUEGUA - UNIDAD DE GESTION EDUCATIVA LOCAL ILO,MZA. E LOTE. 5 URB. CESAR VALLEJO MOQUEGUA - ILO - PACOCHA,,MOQUEGUA
PE-CONSUCODE-2003,INSTITUTO CATASTRAL DE LIMA,CONDE DE SUPERUNDA NRO 303 CERCADO DE LIMA,11111111,LIMA
PE-CONSUCODE-2370,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO CHAVIN S.A.,DIEGO FERRER S/N SOLEDAD ALTA,043421141,ANCASH
PE-CONSUCODE-384,MUNICIPALIDAD DISTRITAL DE TURPAY,PLAZA PRINCIPAL,,APURIMAC
PE-CONSUCODE-393,MUNICIPALIDAD DISTRITAL DE ONGOY,PLAZA DE ARMAS,,APURIMAC
PE-CONSUCODE-708,MUNICIPALIDAD DISTRITAL DE CALQUIS,JR.SAN JOSE No 287,,CAJAMARCA
PE-CONSUCODE-858,MUNICIPALIDAD DISTRITAL DE ACOBAMBILLA,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-889,MUNICIPALIDAD DISTRITAL DE HUANCA HUANCA,PLAZA PRINCIPAL S/N HUANCA HUANCA,,HUANCAVELICA
PE-CONSUCODE-202345,GOBIERNO REGIONAL HUANCAVELICA UNIDAD DE GESTION EDUCATIVA LOCAL CHURCAMPA,LA CULTURA,067487135,HUANCAVELICA
PE-CONSUCODE-908,MUNICIPALIDAD DISTRITAL DE ACOSTAMBO,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-947,MUNICIPALIDAD DISTRITAL DE PAUCARBAMBA,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-976,MUNICIPALIDAD DISTRITAL DE YANAS,CALLE SAN FRANCISCO SN HUANUCO,1111111,HUANUCO
PE-CONSUCODE-10376,GOBIERNO REGIONAL DE AMAZONAS - EDUCACION,JR. AMAZONAS NRO 951,041478275,AMAZONAS
PE-CONSUCODE-10389,GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE SIHUAS,JR. SAN FRANCISCO Nº 300 - SIHUAS,,ANCASH
PE-CONSUCODE-200060,GOBIERNO REGIONAL DE HUANUCO-EDUCACION DOS DE MAYO,Vacio/Nulo,,HUANUCO
PE-CONSUCODE-202806,GOBIERNO REGIONAL HUANCAVELICA UNIDAD DE GESTIÓN EDUCATIVA LOCAL ACOBAMBA,ARMANDO REVOREDO,943767702,HUANCAVELICA
PE-CONSUCODE-989,MUNICIPALIDAD DISTRITAL DE DANIEL ALOMIA ROBLES,PUMAHUASI S/N,062-811682,HUANUCO
PE-CONSUCODE-203367,GOBIERNO REGIONAL DE AREQUIPA - UNIDAD DE GESTION EDUCATIVA LOCAL ISLAY,CALLE IQUITOS NRO 437,976647636,AREQUIPA
PE-CONSUCODE-200423,GOBIERNO REGIONAL DE HUANUCO - UNIDAD EJECUTORA 304 EDUCACION UGEL PACHITEA,CAL. PACHITEA NRO. 301 PANAO HUANUCO - PACHITEA - PANAO,,HUANUCO
PE-CONSUCODE-203526,GOBIERNO REGIONAL DE AREQUIPA -UNIDAD EJECUTORA  UGEL LA JOYA,PLAZA PRINCIPAL,957998007,AREQUIPA
PE-CONSUCODE-200410,GOBIERNO REGIONAL DE AYACUCHO - UNIDAD DE GESTION EDUCATIVA LOCAL DE VICTOR FAJARDO,PLAZA PRINCIPAL Nº 315-HUANCAPI,,AYACUCHO
PE-CONSUCODE-201085,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE AIJA,JR INDEPENDENCIA SN,043445031,ANCASH
PE-CONSUCODE-10500,GOBIERNO REGIONAL DE LA LIBERTAD-EDUCACION USE BOLIVAR,JR. SUCRE BOLIVAR,,LA LIBERTAD
PE-CONSUCODE-1152,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JR. ARICA NO 161,963911863,JUNIN
PE-CONSUCODE-1477,MUNICIPALIDAD DISTRITAL DE NAVAN,JR. ARICA S/N,2396949,LIMA
PE-CONSUCODE-203926,CUARTA MACRO REGION POLICIAL LORETO,CALLE  BRASIL N° 145,957879449,LORETO
PE-CONSUCODE-200308,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE HUARAZ,Jr. Agustin Larrea y Laredo 680 Cercado Urbano - Huaraz - ANCASH,,ANCASH
PE-CONSUCODE-204631,MANCOMUNIDAD MUNICIPAL TILACANCHA - REGIÓN  AMAZONAS,JR.PORVENIR S/N,989923642,AMAZONAS
PE-CONSUCODE-366,MUNICIPALIDAD DISTRITAL DE TORAYA,PLAZA DE ARMAS,0,APURIMAC
PE-CONSUCODE-428,MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,PLAZA DE ARMAS Nº 171 SAN JOSE,,AREQUIPA
PE-CONSUCODE-533,MUNICIPALIDAD DISTRITAL DE HUAYA,PLAZA PRINCIPAL DE HUAYA,,AYACUCHO
PE-CONSUCODE-898,MUNICIPALIDAD DISTRITAL DE COCAS,PLAZA DE ARMAS S/N,,HUANCAVELICA
PE-CONSUCODE-928,MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,PLAZA ARMAS S/N HUAYACUNDO ARMA HUAYTARA HUANCAVELICA,067-96680066,HUANCAVELICA
PE-CONSUCODE-954,MUNICIPALIDAD DISTRITAL DE MARGOS,AV. JUAN DURAND Nº 754,,HUANUCO
PE-CONSUCODE-10593,GOBIERNO REGIONAL DE SAN MARTIN-EDUCACION HUALLAGA CENTRAL (UGEL MARISCAL CACERES-JUANJUI),JR. MIGUEL GRAU  5TA CUADRA - JUANJUI,,SAN MARTIN
PE-CONSUCODE-200823,GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL DE HUANCABAMBA,AV CENTENARIO SN,073473660,PIURA
PE-CONSUCODE-200052,GOBIERNO REGIONAL DE CUSCO - UNIDAD DE SERVICIOS EDUCATIVOS CANCHIS,AVENIDA CENTENARIO Nº 229- SICUANI,,CUSCO
PE-CONSUCODE-542,MUNICIPALIDAD DISTRITAL DE SANTILLANA,PLAZA PRINCIPAL SAN JOSE DE SECCE,,AYACUCHO
PE-CONSUCODE-201625,GOBIERNO REGIONAL DE CUSCO-UNIDAD EJECUTORA 311 UGEL CALCA,MARISCAL CASTILLA SN,084202270,CUSCO
PE-CONSUCODE-200453,GOBIERNO REGIONAL DE ICA - UNIDAD EJECUTORA 304 EDUCACION PALPA,CAL. GARCILAZO DE LA VEGA NRO. SN ICA - PALPA - PALPA,,ICA
PE-CONSUCODE-201885,GOBIERNO REGIONAL DE JUNIN-RED DE SALUD SAN MARTIN DE PANGOA,AV PANGOA NO SN SEC SALUD ESQUINA AV PANGOA Y AV ESPAÑA,966169068,JUNIN
PE-CONSUCODE-10392,GOBIERNO REGIONAL DE ANCASH-EDUCACION USE PALLASCA,JR. SAN JERÓNIMO 109 CABANA,,ANCASH
PE-CONSUCODE-1100,MUNICIPALIDAD DISTRITAL DE COMAS - JUNIN,PLAZA PRINCIPAL SN,966964319,JUNIN
PE-CONSUCODE-1134,MUNICIPALIDAD DISTRITAL DE MOLINOS - JAUJA,PLAZA PRINCIPAL S/N MOLINOS,064835008,JUNIN
PE-CONSUCODE-202905,INSTITUTO VIAL PROVINCIAL DE HUALGAYOC BAMBAMARCA,MIGUEL GRAU,076353016,CAJAMARCA
PE-CONSUCODE-147,MUNICIPALIDAD DISTRITAL DE EL MILAGRO,JR.LAMBAYEQUE NO 183,0,AMAZONAS
PE-CONSUCODE-1502,MUNICIPALIDAD DISTRITAL DE PEBAS,PLAZA DE ARMAS S/N,065-601000,LORETO
PE-CONSUCODE-1519,MUNICIPALIDAD DISTRITAL DE JENARO HERRERA,CALLE FELIPE MOREY S/N - VILLA JENARO HERRRERA (ENLACE: HUALLAGA Nº 210 - IQUITOS),065 233686,LORETO
PE-CONSUCODE-200530,GOBIERNO REGIONAL DE APURIMAC - UNIDAD DE GESTION EDUCATIVA LOCAL DE AYMARAES,AV. PANAMERICANA NRO. SN (PANAMERICANA PAIRACA) APURIMAC - AYMARAES - CHALHUANCA,,APURIMAC
PE-CONSUCODE-200544,GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA DE CORONGO,JR. LIMA NRO 600,043-457209,ANCASH
PE-CONSUCODE-367,MUNICIPALIDAD DISTRITAL DE YANACA,PLAZA DE ARMAS,,APURIMAC
PE-CONSUCODE-78,MUNICIPALIDAD DISTRITAL DE MAGDALENA - CHACHAPOYAS,AV. MAGDALENA,987725316,AMAZONAS
PE-CONSUCODE-590,MUNICIPALIDAD DISTRITAL DE CARAPO,PLAZA PRINCIPAL CARAPO,,AYACUCHO
PE-CONSUCODE-1421,MUNICIPALIDAD DISTRITAL DE SAN DAMIAN,JR. LIMA S/N,3233867,LIMA
PE-CONSUCODE-1018,MUNICIPALIDAD DISTRITAL DE JACAS CHICO,JR. DOS DE MAYO 2DO PISO KM.22,,HUANUCO
PE-CONSUCODE-1141,MUNICIPALIDAD DISTRITAL DE PARCO,JR.AMAUTA 315,964056839,JUNIN
PE-CONSUCODE-127,MUNICIPALIDAD DISTRITAL DE TRITA,JR.SAN MARTIN,,AMAZONAS
PE-CONSUCODE-1416,MUNICIPALIDAD DISTRITAL DE MARIATANA,PLAZA PRINCIPAL S/N DISTRITO DE MARIATANA,4562912,LIMA
PE-CONSUCODE-1449,MUNICIPALIDAD DISTRITAL DE HUANTAN,PLAZA DE ARMAS S/N,941776982,LIMA
PE-CONSUCODE-1698,MUNICIPALIDAD DISTRITAL DE PUSI,PLAZA DE ARMAS S/N,945454534,PUNO
PE-CONSUCODE-1711,MUNICIPALIDAD DISTRITAL DE SANTA LUCIA - LAMPA,PLAZA DE ARMAS NO 104 CERCADO,951172920,PUNO
PE-CONSUCODE-1737,MUNICIPALIDAD DISTRITAL DE COPANI,PLAZA DE ARMAS S/N,951414380,PUNO
PE-CONSUCODE-1768,MUNICIPALIDAD PROVINCIAL DE LAMAS,JR. ZOSIMO RIVAS Nº282,,SAN MARTIN
PE-CONSUCODE-330,MUNICIPALIDAD DISTRITAL DE HUANCARAY,PLAZA DE ARMAS S/N,083-422383,APURIMAC
PE-CONSUCODE-201547,PROGRAMA NACIONAL DE INNOVACION AGRARIA- PNIA,LA MOLINA NRO 1981,3492600,LIMA
PE-CONSUCODE-499,MUNICIPALIDAD DISTRITAL DE PUYCA,CALLE PRINCIPAL,,AREQUIPA
PE-CONSUCODE-725,MUNICIPALIDAD DISTRITAL DE ANDABAMBA - SANTA CRUZ,JOSE OLAYA S/N,,CAJAMARCA
PE-CONSUCODE-2357,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE QUILLABAMBA S.A.,MERCADO MODELO 2DA.ETAPA-LA CONVENCIÓN-QUILLABAMBA,11111111,CUSCO
PE-CONSUCODE-200862,GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL HUARMACA,FRANSISCO BOLOGNESI SN,943935722,PIURA
PE-CONSUCODE-1430,MUNICIPALIDAD DISTRITAL DE SANTA EULALIA,AV. SAN MARTIN Nº2860,3612858,LIMA
PE-CONSUCODE-10374,GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL AGRARIA,JR. OCTAVIO  ORTIZ  ARRIETA  CHACHAPOYAS,,AMAZONAS
PE-CONSUCODE-1056,MUNICIPALIDAD DISTRITAL DE LLIPATA,AVENIDA AGUSTIN BOCANEGRA Nº 18,,ICA
PE-CONSUCODE-165,MUNICIPALIDAD DISTRITAL DE HUACLLAN,JR. LA UNION S/N,043-424782,ANCASH
PE-CONSUCODE-445,MUNICIPALIDAD DISTRITAL DE QUICACHA,PLAZA DE ARMAS,,AREQUIPA
PE-CONSUCODE-647,MUNICIPALIDAD DISTRITAL DE SAN BENITO,JR.LA UNION Nº206,,CAJAMARCA
PE-CONSUCODE-586,MUNICIPALIDAD DISTRITAL DE VISCHONGO,PLAZA PRINCIPAL,,AYACUCHO
PE-CONSUCODE-948,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE MAYOCC,CARRETERA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-1818,MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL - PICOTA,PLAZA DE ARMAS S/N,942017174,SAN MARTIN
PE-CONSUCODE-714,MUNICIPALIDAD DISTRITAL DE SAN SILVESTRE DE COCHAN,AV.CAJAMARCA S/N,,CAJAMARCA
PE-CONSUCODE-1020,MUNICIPALIDAD DISTRITAL DE PAMPAMARCA - YAROWILCA,PLAZA PRINCIPAL-PAMPAMARCA,,HUANUCO
PE-CONSUCODE-10578,GOBIERNO REGIONAL DE PUNO-SALUD PUNO,AV. EL SOL 1021 PUNO,,PUNO
PE-CONSUCODE-1101,MUNICIPALIDAD DISTRITAL DE CHAMBARA,JR. BOLOGNESI 2DO PISO,,JUNIN
PE-CONSUCODE-133,MUNICIPALIDAD DISTRITAL DE LIMABAMBA,JR.ANDREA ORTEGA,041811880,AMAZONAS
PE-CONSUCODE-306,MUNICIPALIDAD DISTRITAL DE MALVAS,PLAZA DE ARMAS 2DO PISO,600007,ANCASH
PE-CONSUCODE-383,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO - GRAU,CALLE BOLOGNESI,0,APURIMAC
PE-CONSUCODE-736,MUNICIPALIDAD DISTRITAL DE ICHOCAN,JR.ANTONIO RAIMONDI Nº324,,CAJAMARCA
PE-CONSUCODE-930,MUNICIPALIDAD DISTRITAL DE OCOYO,PLAZA DE ARMAS S/N,,HUANCAVELICA
PE-CONSUCODE-1071,MUNICIPALIDAD DISTRITAL DE CHICCHE,DANIEL ALCIDES CARRION 2DO PISO,956225913,JUNIN
PE-CONSUCODE-1095,MUNICIPALIDAD DISTRITAL DE VIQUES,TUPAC AMARU Y PLAZA PRINCIPAL INTERIOR 3,,JUNIN
PE-CONSUCODE-1104,MUNICIPALIDAD DISTRITAL DE MARISCAL CASTILLA - CONCEPCION,PLAZA PRINCIPAL S/N,,JUNIN
PE-CONSUCODE-121,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DEL YESO,JR.ALONSO DE ALVARADO,988950602,AMAZONAS
PE-CONSUCODE-1353,MUNICIPALIDAD DISTRITAL DE GORGOR,AV. 28 DE JULIO PLAZA DE ARMAS S/N,,LIMA
PE-CONSUCODE-1506,MUNICIPALIDAD DISTRITAL DE PARINARI,PLAZA DE ARMAS SN STA RITA DE CASTILLA RIO MARANON,965634892,LORETO
PE-CONSUCODE-1764,MUNICIPALIDAD DISTRITAL DE EL ESLABON,JR. COMERCIO Nº 206,42783372,SAN MARTIN
PE-CONSUCODE-1830,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - EL DORADO,JR. VICTOR ANDRES BELAUNDE S/N,942812066,SAN MARTIN
PE-CONSUCODE-303,MUNICIPALIDAD DISTRITAL DE COCHAPETI,JR. INDEPENDENCIA 2DO PISO,,ANCASH
PE-CONSUCODE-309,MUNICIPALIDAD DISTRITAL DE CAJAMARQUILLA,PLAZA DE ARMAS S/N,,ANCASH
PE-CONSUCODE-500,MUNICIPALIDAD DISTRITAL DE QUECHUALLA,PLAZA PRINCIPAL VELINGA,0,AREQUIPA
PE-CONSUCODE-866,MUNICIPALIDAD DISTRITAL DE MANTA,PLAZA PRINCIPAL DE MANTA S/N,,HUANCAVELICA
PE-CONSUCODE-266,MUNICIPALIDAD DISTRITAL DE PAMPAS CHICO,PLAZA DE ARMAS S/N - PAMPAS CHICO,043811051,ANCASH
PE-CONSUCODE-200047,GOBIERNO REGIONAL DE AYACUCHO-EDUCACIÓN LUCANAS,JR. BOLOGNESI PUQUIO,,AYACUCHO
PE-CONSUCODE-10496,GOBIERNO REGIONAL DE LA LIBERTAD-EDUCACION USE OTUZCO,CALLE BOLIVAR N° 767 - OTUZCO,,LA LIBERTAD
PE-CONSUCODE-203826,GOBIERNO REGIONAL JUNIN UNIDAD EJECUTORA 312 EDUCACION RIO TAMBO,PRINCIPAL PUERTO PRADO,995751906,JUNIN
PE-CONSUCODE-200541,GOBIERNO REGIONAL DE APURIMAC - RED DE SALUD ANTABAMBA,CAL. RENOVACION NRO. SN (TRAS EL TEMPLO DE ANTABAMBA) APURIMAC - ANTABAMBA - ANTABAMBA,983751424,APURIMAC
PE-CONSUCODE-526,MUNICIPALIDAD DISTRITAL DE ALCAMENCA,PLAZA PRINCIPAL,,AYACUCHO
PE-CONSUCODE-1460,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE PILAS,AV. GRAU PLAZA DE ARMAS S/N,990174411,LIMA
PE-CONSUCODE-1940,ACADEMIA DE LA MAGISTRATURA,Ju. Camaná 669 LIMA,,LIMA
PE-CONSUCODE-246,MUNICIPALIDAD DISTRITAL DE BOLOGNESI,PLAZA DE ARMAS 2DO PISO,,ANCASH
PE-CONSUCODE-463,MUNICIPALIDAD DISTRITAL DE CABANACONDE,PLAZA DE ARMAS S/N,0,AREQUIPA
PE-CONSUCODE-1008,MUNICIPALIDAD DISTRITAL DE BAÑOS,PLAZA DE ARMAS,952535718,HUANUCO
PE-CONSUCODE-1414,MUNICIPALIDAD DISTRITAL DE LANGA,JR. MATUCANA S/N,,LIMA
PE-CONSUCODE-449,MUNICIPALIDAD DISTRITAL DE AYO,PLAZA DE ARMAS DE AYO,0,AREQUIPA
PE-CONSUCODE-1010,MUNICIPALIDAD DISTRITAL DE QUEROPALCA,QUEROPALCA,,HUANUCO
PE-CONSUCODE-1015,MUNICIPALIDAD DISTRITAL DE CAHUAC,CALLE CENTRAL,,HUANUCO
PE-CONSUCODE-1108,MUNICIPALIDAD DISTRITAL DE ORCOTUNA,PARQUE LA LIBERTAD 230,,JUNIN
PE-CONSUCODE-111,MUNICIPALIDAD DISTRITAL DE INGUILPATA,PLAZA DE ARMAS,,AMAZONAS
PE-CONSUCODE-1534,MUNICIPALIDAD DISTRITAL DE IBERIA,AV. MAXIMO RODRIGUEZ Nº 124,,MADRE DE DIOS
PE-CONSUCODE-1629,MUNICIPALIDAD DISTRITAL DE BELLAVISTA - SULLANA,TRANSVERSAL MORROPON Nº500,996406718,PIURA
PE-CONSUCODE-175,MUNICIPALIDAD DISTRITAL DE ABELARDO PARDO LAZAMETA,PLAZA DE ARMAS S/N,425654,ANCASH
PE-CONSUCODE-1816,MUNICIPALIDAD DISTRITAL DE PILLUANA,JR. AMÉRICO LINARES S/N - PILLUANA,942614130,SAN MARTIN
PE-CONSUCODE-1826,MUNICIPALIDAD DISTRITAL DE SHUNTE,NRO SN CPM MONTECRISTO JR ATAHUALPA SN,947505232,SAN MARTIN
PE-CONSUCODE-200368,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL BAMBAMARCA,CAL. COMANDANTE ESPINAR NRO. 350 CAJAMARCA - HUALGAYOC - BAMBAMARCA,,CAJAMARCA
PE-CONSUCODE-204830,MUNICIPALIDAD DISTRITAL DE PATIBAMBA,PLAZA MAYOR S/N,913050372,AYACUCHO
PE-CONSUCODE-454,MUNICIPALIDAD DISTRITAL DE MACHAHUAY,PLAZA DE ARMAS,0,AREQUIPA
PE-CONSUCODE-534,MUNICIPALIDAD DISTRITAL DE SARHUA,PLAZA PRINCIPAL,,AYACUCHO
PE-CONSUCODE-538,MUNICIPALIDAD DISTRITAL DE AYAHUANCO,AV PERU SN VIRACOCHAN,066630923,AYACUCHO
PE-CONSUCODE-540,MUNICIPALIDAD DISTRITAL DE IGUAIN,PLAZA PRINCIPAL S/N MACACHACRA,066630117,AYACUCHO
PE-CONSUCODE-562,MUNICIPALIDAD DISTRITAL DE LLAUTA,PLAZA DE ARMAS No 3 2DO PISO.kM 54,,AYACUCHO
PE-CONSUCODE-580,MUNICIPALIDAD DISTRITAL DE UPAHUACHO,- S/N UPAHUACHO PARINACOCHAS AYACUCHO,066-99055008,AYACUCHO
PE-CONSUCODE-584,MUNICIPALIDAD DISTRITAL DE CONCEPCION,PLAZA PRINCIPAL NO 5,,AYACUCHO
PE-CONSUCODE-599,MUNICIPALIDAD DISTRITAL DE PARARCA,JR. ARGENTINA S/N,955965692,AYACUCHO
PE-CONSUCODE-607,MUNICIPALIDAD DISTRITAL DE SAN SALVADOR DE QUIJE,PLAZA PRINCIPAL,,AYACUCHO
PE-CONSUCODE-872,MUNICIPALIDAD DISTRITAL DE VILCA,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-1935,ZONA REGISTRAL N° V SEDE TRUJILLO,AV. LARCO 1212 URB LOS PINOS,044284112,LA LIBERTAD
PE-CONSUCODE-81,MUNICIPALIDAD DISTRITAL DE MONTEVIDEO,JR.TRANQUILIDAD,0,AMAZONAS
PE-CONSUCODE-200164,GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE HUARAZ,AVENIDA RAYMONDI N° 914 HUARAZ,,ANCASH
PE-CONSUCODE-109,MUNICIPALIDAD DISTRITAL DE COLCAMAR,PLAZA DE ARMAS,,AMAZONAS
PE-CONSUCODE-1373,MUNICIPALIDAD DISTRITAL DE PACARÁN,JR. MIRAFLORES No 165,,LIMA
PE-CONSUCODE-1482,MUNICIPALIDAD DISTRITAL DE INDIANA,CAIDO FRANCO 2DO PISO MZ.A LOTE1,942928760,LORETO
PE-CONSUCODE-1595,MUNICIPALIDAD DISTRITAL DE JILILI,PLAZA DE ARMAS Nº172,964593054,PIURA
PE-CONSUCODE-1791,MUNICIPALIDAD DISTRITAL DE YORONGOS,AV. RIOJA Nº500,978828636,SAN MARTIN
PE-CONSUCODE-200213,MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,CALLE REAL S/N MARISCAL CACERES,,HUANCAVELICA
PE-CONSUCODE-602,MUNICIPALIDAD DISTRITAL DE SARA SARA,PLAZA PRINCIPAL JR. HUAMANGA,,AYACUCHO
PE-CONSUCODE-667,MUNICIPALIDAD DISTRITAL DE ANGUIA,JR.SAN MARTIN S/N,,CAJAMARCA
PE-CONSUCODE-945,MUNICIPALIDAD DISTRITAL DE LOCROJA,JR. OLIVOS ESCUDERO S/N 2DO PISO,,HUANCAVELICA
PE-CONSUCODE-965,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO,ANDRES AVELINO CACERES No 180,,HUANUCO
PE-CONSUCODE-316,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CHILCAS,PLAZA DE ARMAS S/N,0,ANCASH
PE-CONSUCODE-281,MUNICIPALIDAD DISTRITAL DE ALFONSO UGARTE,PLAZA DE ARMAS S/N ULLULLUCO,043730842,ANCASH
PE-CONSUCODE-254,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - PALLASCA,AV SANTA ROSA MZ C1 LT 5 PLAZA DE ARMAS,043837124,ANCASH
PE-CONSUCODE-1521,MUNICIPALIDAD DISTRITAL DE INAHUAYA,CALLE LA UNION S/N,,LORETO
PE-CONSUCODE-200048,GOBIERNO REGIONAL DE AYACUCHO-EDUCACIÓN SARA SARA,JR. GRAU 510 CORA CORA,451146,AYACUCHO
PE-CONSUCODE-204632,MANCOMUNIDAD MUNICIPAL ALTO UTCUBAMBA,JR. SUCRE N° 121,931710554,AMAZONAS
PE-CONSUCODE-452,MUNICIPALIDAD DISTRITAL DE CHOCO,PLAZA DE ARMAS SN,958024233,AREQUIPA
PE-CONSUCODE-959,MUNICIPALIDAD DISTRITAL DE YARUMAYO,PLAZA DE ARMAS,,HUANUCO
PE-CONSUCODE-699,MUNICIPALIDAD DISTRITAL DE LAS PIRIAS,CALLE ANGEL CUSTODIO VILLANUEVA Nº108,,CAJAMARCA
PE-CONSUCODE-477,MUNICIPALIDAD DISTRITAL DE TISCO,PLAZA DE ARMAS NO 2200,0,AREQUIPA
PE-CONSUCODE-1790,MUNICIPALIDAD DISTRITAL DE SAN FERNANDO,AV. GRAU S/N,976130498,SAN MARTIN
PE-CONSUCODE-10385,GOBIERNO REGIONAL DE ANCASH-EDUCACION USE HUAYLAS,JR. GRAU 900 CARAZ,,ANCASH
PE-CONSUCODE-1514,MUNICIPALIDAD DISTRITAL DE MAQUIA,MAQUIA,065-225540,LORETO
PE-CONSUCODE-1781,MUNICIPALIDAD DISTRITAL DE HUICUNGO,JR. SANTA ROSA S/N,990281451,SAN MARTIN
